,Intercept,Stop_sequence,scheduled_speed_per_stop,stops_travelled,Time_bin_xxx,DayOfWeek,Prediction
132407,1.0,56.0,0.9836065573770492,54.0,8111.0,4.0,7.114716746828718
60037,1.0,61.0,0.9836065573770492,58.0,7100.0,3.0,2.37597904510948
118901,1.0,16.0,0.9836065573770492,54.0,16110.0,6.0,48.3
23279,1.0,57.0,0.9836065573770492,51.0,12111.0,3.0,5.73182262516975
63257,1.0,61.0,0.9836065573770492,57.0,17110.0,0.0,15.997164923910972
89042,1.0,19.0,0.9836065573770492,48.0,8100.0,2.0,47.3
100998,1.0,29.0,0.9836065573770492,56.0,17110.0,5.0,39.35
71413,1.0,61.0,0.9836065573770492,53.0,12111.0,1.0,6.541301247771837
29128,1.0,57.0,0.9836065573770492,52.0,12110.0,5.0,0.8756998556998556
13991,1.0,27.0,0.9836065573770492,54.0,8100.0,0.0,45.17028693528693
449,1.0,3.0,0.9836065573770492,53.0,11111.0,4.0,64.34
14069,1.0,27.0,0.9836065573770492,32.0,17110.0,0.0,45.54761904761905
38414,1.0,57.0,0.9836065573770492,54.0,20111.0,2.0,8.884095087723457
607,1.0,3.0,0.9836065573770492,53.0,13100.0,3.0,67.8
9045,1.0,26.0,0.9836065573770492,55.0,21111.0,3.0,29.96666666666666
82564,1.0,53.0,0.9836065573770492,59.0,14110.0,0.0,16.33154761904762
63441,1.0,61.0,0.9836065573770492,59.0,20110.0,0.0,6.19694055714807
128467,1.0,50.0,0.9836065573770492,51.0,17100.0,0.0,22.0
18048,1.0,36.0,0.9836065573770492,52.0,9000.0,3.0,25.98
117831,1.0,29.0,0.9836065573770492,52.0,15110.0,4.0,32.0
67116,1.0,61.0,0.9836065573770492,57.0,13111.0,0.0,3.367950645845383
117485,1.0,29.0,0.9836065573770492,54.0,19111.0,1.0,25.3
72985,1.0,61.0,0.9836065573770492,59.0,8100.0,4.0,7.774141869811025
134035,1.0,2.0,0.9836065573770492,59.0,15100.0,2.0,73.13333333333333
54047,1.0,44.0,0.9836065573770492,58.0,14111.0,3.0,24.5
134555,1.0,59.0,0.9836065573770492,55.0,10000.0,2.0,18.875007487184597
69278,1.0,61.0,0.9836065573770492,45.0,20110.0,3.0,7.215702743346293
15988,1.0,35.0,0.9836065573770492,47.0,9100.0,3.0,13.125
136343,1.0,3.0,0.9836065573770492,58.0,13100.0,1.0,61.16666666666667
28432,1.0,57.0,0.9836065573770492,31.0,18100.0,3.0,0.8493145743145745
584,1.0,3.0,0.9836065573770492,55.0,18000.0,2.0,72.1
60579,1.0,61.0,0.9836065573770492,59.0,11000.0,3.0,4.129816370493427
129314,1.0,52.0,0.9836065573770492,54.0,7111.0,3.0,16.6
117645,1.0,29.0,0.9836065573770492,54.0,7110.0,0.0,37.15
33900,1.0,57.0,0.9836065573770492,53.0,13000.0,0.0,2.604843271928311
57331,1.0,56.0,0.9836065573770492,54.0,21000.0,6.0,4.9875
125584,1.0,38.0,0.9836065573770492,46.0,16100.0,2.0,20.0
103402,1.0,41.0,0.9836065573770492,49.0,9110.0,4.0,7.5
26651,1.0,57.0,0.9836065573770492,54.0,13110.0,1.0,2.0613167388167386
138227,1.0,58.0,0.9836065573770492,55.0,17110.0,5.0,3.5762479187479186
99354,1.0,19.0,0.9836065573770492,59.0,14000.0,0.0,57.516666666666666
114191,1.0,38.0,0.9836065573770492,51.0,7111.0,4.0,21.153333333333332
117480,1.0,29.0,0.9836065573770492,37.0,17111.0,1.0,43.615
135953,1.0,54.0,0.9836065573770492,35.0,9111.0,2.0,0.13076923076923078
76649,1.0,8.0,0.9836065573770492,51.0,13100.0,2.0,62.3
3807,1.0,16.0,0.9836065573770492,54.0,7110.0,3.0,69.08
84102,1.0,5.0,0.9836065573770492,53.0,11000.0,0.0,64.18166666666666
124144,1.0,11.0,0.9836065573770492,53.0,17110.0,1.0,61.214999999999996
125147,1.0,54.0,0.9836065573770492,52.0,15111.0,3.0,8.1
24325,1.0,57.0,0.9836065573770492,53.0,19110.0,4.0,0.16602564102564102
99337,1.0,19.0,0.9836065573770492,59.0,8100.0,0.0,58.24690476190476
131252,1.0,37.0,0.9836065573770492,42.0,15000.0,2.0,23.2
109242,1.0,28.0,0.9836065573770492,54.0,7100.0,3.0,39.0
87600,1.0,18.0,0.9836065573770492,51.0,19110.0,4.0,42.03333333333333
44884,1.0,35.0,0.9836065573770492,59.0,7110.0,2.0,35.7
122741,1.0,33.0,0.9836065573770492,57.0,14110.0,5.0,29.0
126489,1.0,1.0,0.9836065573770492,58.0,15111.0,4.0,78.61111111111111
53731,1.0,17.0,0.9836065573770492,54.0,16110.0,2.0,65.51666666666667
41499,1.0,24.0,0.9836065573770492,55.0,17100.0,2.0,60.51666666666667
7586,1.0,25.0,0.9836065573770492,54.0,15000.0,2.0,44.83646825396825
3369,1.0,9.0,0.9836065573770492,53.0,7100.0,3.0,77.0
133796,1.0,56.0,0.9836065573770492,39.0,6110.0,2.0,0.5766666666666667
86487,1.0,15.0,0.9836065573770492,54.0,18000.0,2.0,59.99333333333334
3222,1.0,9.0,0.9836065573770492,49.0,13000.0,1.0,56.9
35056,1.0,57.0,0.9836065573770492,54.0,19100.0,1.0,6.342317352582059
104501,1.0,42.0,0.9836065573770492,55.0,20000.0,1.0,12.5
1698,1.0,4.0,0.9836065573770492,51.0,8000.0,2.0,80.46666666666667
82528,1.0,53.0,0.9836065573770492,51.0,21100.0,3.0,4.0
12609,1.0,26.0,0.9836065573770492,52.0,9000.0,2.0,38.574126984126984
137670,1.0,17.0,0.9836065573770492,60.0,21000.0,0.0,43.8
65034,1.0,61.0,0.9836065573770492,53.0,12000.0,3.0,5.970285547785547
88971,1.0,19.0,0.9836065573770492,56.0,17000.0,0.0,55.37132243487506
50104,1.0,35.0,0.9836065573770492,53.0,22111.0,5.0,24.666666666666664
32209,1.0,57.0,0.9836065573770492,54.0,11110.0,3.0,4.52298409053583
18726,1.0,46.0,0.9836065573770492,52.0,15111.0,2.0,11.551190476190477
54079,1.0,44.0,0.9836065573770492,50.0,17111.0,5.0,10.1
25998,1.0,57.0,0.9836065573770492,52.0,17100.0,0.0,3.99310217434689
106656,1.0,21.0,0.9836065573770492,44.0,9000.0,3.0,31.44166666666667
104131,1.0,42.0,0.9836065573770492,59.0,17110.0,2.0,26.75
117425,1.0,29.0,0.9836065573770492,52.0,14100.0,0.0,31.866666666666667
117484,1.0,29.0,0.9836065573770492,51.0,19110.0,1.0,28.323333333333334
23900,1.0,57.0,0.9836065573770492,52.0,10110.0,4.0,4.331968932202678
91013,1.0,4.0,0.9836065573770492,57.0,14110.0,1.0,73.0
105587,1.0,57.0,0.9836065573770492,57.0,18100.0,4.0,5.649475524475525
16041,1.0,35.0,0.9836065573770492,51.0,12110.0,4.0,23.75
125843,1.0,38.0,0.9836065573770492,60.0,8100.0,1.0,30.5
19216,1.0,51.0,0.9836065573770492,52.0,11111.0,4.0,5.0
43307,1.0,25.0,0.9836065573770492,55.0,18000.0,0.0,36.74401515151516
88591,1.0,18.0,0.9836065573770492,53.0,14111.0,0.0,49.88333333333333
124064,1.0,11.0,0.9836065573770492,52.0,15000.0,2.0,55.5
126784,1.0,1.0,0.9836065573770492,60.0,10000.0,0.0,72.42045454545455
60783,1.0,61.0,0.9836065573770492,53.0,17110.0,3.0,10.898666216900327
119271,1.0,22.0,0.9836065573770492,50.0,14110.0,3.0,44.239999999999995
51636,1.0,36.0,0.9836065573770492,58.0,16110.0,4.0,30.305156047656048
86525,1.0,15.0,0.9836065573770492,52.0,8000.0,4.0,63.4
88650,1.0,18.0,0.9836065573770492,53.0,11100.0,1.0,53.24333333333334
1297,1.0,4.0,0.9836065573770492,53.0,12100.0,0.0,66.4
400,1.0,3.0,0.9836065573770492,54.0,6000.0,3.0,50.6125
1430,1.0,4.0,0.9836065573770492,51.0,7111.0,3.0,74.3
135329,1.0,48.0,0.9836065573770492,32.0,21110.0,6.0,16.7
94650,1.0,39.0,0.9836065573770492,50.0,10111.0,0.0,15.2
95724,1.0,42.0,0.9836065573770492,31.0,17111.0,1.0,30.55
124218,1.0,11.0,0.9836065573770492,53.0,13000.0,6.0,56.4
120810,1.0,31.0,0.9836065573770492,42.0,23100.0,2.0,28.1
119493,1.0,22.0,0.9836065573770492,55.0,10000.0,3.0,48.2
114364,1.0,38.0,0.9836065573770492,51.0,6111.0,4.0,16.5
91708,1.0,32.0,0.9836065573770492,54.0,8100.0,4.0,39.266666666666666
133391,1.0,56.0,0.9836065573770492,52.0,19000.0,6.0,9.8
8174,1.0,25.0,0.9836065573770492,54.0,8100.0,0.0,50.50131113984055
37595,1.0,57.0,0.9836065573770492,54.0,20100.0,0.0,1.0560491710619586
13176,1.0,27.0,0.9836065573770492,39.0,19111.0,5.0,31.0
51178,1.0,8.0,0.9836065573770492,53.0,8100.0,4.0,66.785
103256,1.0,41.0,0.9836065573770492,59.0,10111.0,2.0,22.233333333333334
8217,1.0,25.0,0.9836065573770492,52.0,11100.0,0.0,38.0
61595,1.0,61.0,0.9836065573770492,55.0,11000.0,4.0,5.095688094274681
60270,1.0,61.0,0.9836065573770492,60.0,8111.0,3.0,9.749720473680444
43178,1.0,25.0,0.9836065573770492,52.0,16100.0,4.0,44.30841991341991
79313,1.0,23.0,0.9836065573770492,54.0,19000.0,3.0,39.41666666666667
15046,1.0,27.0,0.9836065573770492,53.0,15100.0,1.0,37.05
115665,1.0,34.0,0.9836065573770492,58.0,16100.0,4.0,43.3
92228,1.0,33.0,0.9836065573770492,52.0,12111.0,1.0,28.0
100693,1.0,29.0,0.9836065573770492,40.0,9111.0,4.0,22.6
78891,1.0,10.0,0.9836065573770492,57.0,19100.0,1.0,53.7
101076,1.0,29.0,0.9836065573770492,58.0,11110.0,1.0,46.815
134738,1.0,59.0,0.9836065573770492,59.0,7111.0,2.0,18.03333333333333
46639,1.0,35.0,0.9836065573770492,59.0,9100.0,3.0,29.15
34945,1.0,57.0,0.9836065573770492,31.0,18000.0,1.0,8.965384615384615
82561,1.0,53.0,0.9836065573770492,48.0,13110.0,0.0,8.6
77401,1.0,8.0,0.9836065573770492,54.0,9100.0,3.0,55.35404761904762
56559,1.0,55.0,0.9836065573770492,53.0,11111.0,3.0,9.625
137086,1.0,28.0,0.9836065573770492,60.0,8111.0,0.0,46.7
49255,1.0,35.0,0.9836065573770492,50.0,13100.0,2.0,27.464761904761907
30259,1.0,57.0,0.9836065573770492,56.0,14110.0,0.0,0.0
4352,1.0,25.0,0.9836065573770492,30.0,23100.0,1.0,25.027506967215196
79019,1.0,10.0,0.9836065573770492,59.0,11111.0,3.0,61.9
38208,1.0,57.0,0.9836065573770492,56.0,23100.0,1.0,2.113341395446659
45615,1.0,35.0,0.9836065573770492,26.0,17110.0,4.0,33.88
60292,1.0,61.0,0.9836065573770492,60.0,9000.0,3.0,8.730541834051055
77197,1.0,8.0,0.9836065573770492,60.0,14100.0,1.0,65.86666666666666
138851,1.0,20.0,0.9836065573770492,56.0,12100.0,3.0,45.4
131758,1.0,56.0,0.9836065573770492,54.0,8110.0,2.0,14.355746692280174
91468,1.0,32.0,0.9836065573770492,52.0,15000.0,2.0,28.8
108374,1.0,5.0,0.9836065573770492,41.0,9100.0,4.0,57.233333333333334
70864,1.0,61.0,0.9836065573770492,59.0,14111.0,0.0,5.8382404556271466
85230,1.0,12.0,0.9836065573770492,12.0,21000.0,5.0,0.9166666666666667
56598,1.0,55.0,0.9836065573770492,33.0,10000.0,4.0,0.45714285714285713
46376,1.0,35.0,0.9836065573770492,59.0,7110.0,2.0,35.7
85451,1.0,12.0,0.9836065573770492,54.0,9000.0,0.0,61.44
111357,1.0,7.0,0.9836065573770492,58.0,14000.0,0.0,69.33333333333334
43204,1.0,25.0,0.9836065573770492,53.0,22110.0,4.0,41.43333333333333
124822,1.0,54.0,0.9836065573770492,54.0,7111.0,2.0,9.745454545454546
105145,1.0,57.0,0.9836065573770492,56.0,15000.0,1.0,4.266666666666666
127144,1.0,6.0,0.9836065573770492,59.0,11110.0,2.0,66.3
125210,1.0,54.0,0.9836065573770492,52.0,11111.0,0.0,8.094696969696969
49159,1.0,35.0,0.9836065573770492,49.0,19100.0,1.0,20.311666666666667
91765,1.0,32.0,0.9836065573770492,48.0,20100.0,0.0,23.0
112521,1.0,31.0,0.9836065573770492,52.0,14100.0,4.0,25.6
10043,1.0,26.0,0.9836065573770492,53.0,6100.0,4.0,23.005000000000003
32921,1.0,57.0,0.9836065573770492,53.0,21111.0,4.0,1.0385439560439562
8193,1.0,25.0,0.9836065573770492,53.0,9110.0,0.0,31.681666666666665
81025,1.0,32.0,0.9836065573770492,59.0,13111.0,6.0,34.0
66968,1.0,61.0,0.9836065573770492,56.0,10100.0,0.0,11.8200777000777
137316,1.0,12.0,0.9836065573770492,60.0,17000.0,0.0,71.68333333333332
54986,1.0,45.0,0.9836065573770492,22.0,12100.0,2.0,7.4
14867,1.0,27.0,0.9836065573770492,51.0,8110.0,0.0,32.56333333333333
137680,1.0,17.0,0.9836065573770492,58.0,12100.0,1.0,58.5
138447,1.0,58.0,0.9836065573770492,58.0,18111.0,3.0,3.3579273806943015
12044,1.0,26.0,0.9836065573770492,52.0,20000.0,3.0,34.83309523809524
18419,1.0,44.0,0.9836065573770492,54.0,11111.0,1.0,20.3
11758,1.0,26.0,0.9836065573770492,54.0,7111.0,2.0,57.30666666666667
84189,1.0,5.0,0.9836065573770492,54.0,8111.0,1.0,80.02238362944247
31841,1.0,57.0,0.9836065573770492,54.0,18000.0,2.0,5.481480616289975
5017,1.0,25.0,0.9836065573770492,53.0,17111.0,5.0,46.54599206349206
119239,1.0,16.0,0.9836065573770492,54.0,8111.0,3.0,51.92333333333333
121720,1.0,31.0,0.9836065573770492,57.0,21111.0,6.0,31.6
72367,1.0,61.0,0.9836065573770492,53.0,22100.0,2.0,0.42547619047619045
48315,1.0,35.0,0.9836065573770492,35.0,23100.0,3.0,21.129971988795518
81445,1.0,32.0,0.9836065573770492,54.0,10100.0,0.0,29.35
56214,1.0,51.0,0.9836065573770492,42.0,15111.0,0.0,7.004444444444445
112153,1.0,30.0,0.9836065573770492,52.0,11111.0,3.0,35.2
49252,1.0,35.0,0.9836065573770492,43.0,12111.0,2.0,31.223968253968252
81183,1.0,32.0,0.9836065573770492,53.0,11110.0,2.0,46.0
36518,1.0,57.0,0.9836065573770492,53.0,10100.0,6.0,3.6216578711143925
88955,1.0,19.0,0.9836065573770492,54.0,14000.0,0.0,50.5
44986,1.0,35.0,0.9836065573770492,33.0,15111.0,2.0,10.547084511496056
13182,1.0,27.0,0.9836065573770492,52.0,22111.0,5.0,29.45
59578,1.0,61.0,0.9836065573770492,60.0,14110.0,2.0,2.9279970029970026
63362,1.0,61.0,0.9836065573770492,58.0,18100.0,0.0,5.301388888888889
49338,1.0,35.0,0.9836065573770492,0.0,15111.0,2.0,20.817205080044253
134032,1.0,2.0,0.9836065573770492,59.0,13000.0,2.0,70.3
82050,1.0,53.0,0.9836065573770492,59.0,17100.0,4.0,13.566666666666666
27494,1.0,57.0,0.9836065573770492,54.0,12100.0,2.0,2.902768069058453
41995,1.0,24.0,0.9836065573770492,60.0,17100.0,0.0,56.18333333333332
99102,1.0,19.0,0.9836065573770492,57.0,13110.0,1.0,57.7
86205,1.0,15.0,0.9836065573770492,53.0,14111.0,1.0,51.059999999999995
123611,1.0,47.0,0.9836065573770492,56.0,23000.0,5.0,19.2
58975,1.0,61.0,0.9836065573770492,59.0,7110.0,2.0,9.108527245650372
26787,1.0,57.0,0.9836065573770492,52.0,16111.0,1.0,2.458787072404719
16361,1.0,35.0,0.9836065573770492,54.0,19111.0,1.0,23.1
90785,1.0,4.0,0.9836065573770492,30.0,9100.0,0.0,37.3
83173,1.0,5.0,0.9836065573770492,52.0,15000.0,1.0,61.68666666666667
57737,1.0,56.0,0.9836065573770492,59.0,23000.0,0.0,11.72235294117647
92831,1.0,37.0,0.9836065573770492,54.0,8100.0,4.0,35.528333333333336
127205,1.0,6.0,0.9836065573770492,54.0,14000.0,5.0,55.7
17416,1.0,36.0,0.9836065573770492,53.0,17000.0,1.0,38.325
2136,1.0,9.0,0.9836065573770492,56.0,17111.0,3.0,66.8
112275,1.0,30.0,0.9836065573770492,54.0,10000.0,3.0,30.001666666666665
70056,1.0,61.0,0.9836065573770492,57.0,18110.0,5.0,5.74455391599659
17187,1.0,36.0,0.9836065573770492,53.0,15000.0,3.0,19.0
39142,1.0,15.0,0.9836065573770492,56.0,8110.0,3.0,47.05
53027,1.0,17.0,0.9836065573770492,53.0,7000.0,4.0,54.44666666666667
79950,1.0,23.0,0.9836065573770492,57.0,17100.0,4.0,68.25
131598,1.0,49.0,0.9836065573770492,54.0,16111.0,0.0,12.2
57097,1.0,55.0,0.9836065573770492,60.0,21110.0,1.0,11.8
4037,1.0,16.0,0.9836065573770492,53.0,18111.0,2.0,51.175
3042,1.0,9.0,0.9836065573770492,53.0,17000.0,4.0,75.625
66460,1.0,61.0,0.9836065573770492,56.0,13110.0,6.0,5.1247151175565815
121502,1.0,31.0,0.9836065573770492,60.0,7000.0,1.0,41.7
134229,1.0,2.0,0.9836065573770492,58.0,10000.0,3.0,68.1
118931,1.0,16.0,0.9836065573770492,32.0,9100.0,1.0,21.3
4403,1.0,25.0,0.9836065573770492,54.0,11000.0,2.0,47.86785714285715
17757,1.0,36.0,0.9836065573770492,55.0,17110.0,2.0,31.647619047619052
53347,1.0,17.0,0.9836065573770492,54.0,7111.0,0.0,63.205
60704,1.0,61.0,0.9836065573770492,58.0,15111.0,3.0,4.483872549019607
1686,1.0,4.0,0.9836065573770492,53.0,22110.0,1.0,45.78500000000001
108022,1.0,5.0,0.9836065573770492,52.0,12110.0,1.0,60.25
129276,1.0,52.0,0.9836065573770492,53.0,10110.0,1.0,14.4
139635,1.0,1.0,0.9836065573770492,54.0,18000.0,3.0,72.05891941391943
129521,1.0,52.0,0.9836065573770492,53.0,18000.0,6.0,10.5
46275,1.0,35.0,0.9836065573770492,55.0,16100.0,1.0,37.384018530489115
50651,1.0,35.0,0.9836065573770492,18.0,12000.0,2.0,14.133333333333335
85803,1.0,14.0,0.9836065573770492,53.0,14100.0,4.0,53.5
83608,1.0,5.0,0.9836065573770492,52.0,13100.0,0.0,62.38666666666667
132823,1.0,56.0,0.9836065573770492,54.0,8110.0,3.0,7.55817864460534
92849,1.0,37.0,0.9836065573770492,52.0,14000.0,4.0,17.666666666666668
135356,1.0,48.0,0.9836065573770492,53.0,8111.0,1.0,15.8
55351,1.0,51.0,0.9836065573770492,56.0,16100.0,1.0,22.6
74971,1.0,61.0,0.9836065573770492,59.0,17110.0,1.0,8.277844799980812
124288,1.0,34.0,0.9836065573770492,47.0,9100.0,3.0,15.3
115165,1.0,34.0,0.9836065573770492,58.0,18000.0,1.0,38.85
112890,1.0,31.0,0.9836065573770492,52.0,18000.0,4.0,38.736666666666665
95413,1.0,42.0,0.9836065573770492,39.0,18111.0,6.0,17.2
84460,1.0,5.0,0.9836065573770492,51.0,9110.0,4.0,62.0
69314,1.0,61.0,0.9836065573770492,53.0,21111.0,3.0,1.7639786529260213
104408,1.0,42.0,0.9836065573770492,53.0,14110.0,3.0,17.875
89491,1.0,19.0,0.9836065573770492,51.0,17111.0,5.0,44.6
132440,1.0,56.0,0.9836065573770492,54.0,9000.0,4.0,5.69465036799186
1233,1.0,4.0,0.9836065573770492,52.0,14000.0,5.0,63.979329004328996
136672,1.0,28.0,0.9836065573770492,57.0,18000.0,1.0,40.60416666666667
9437,1.0,26.0,0.9836065573770492,54.0,17110.0,6.0,38.755
54486,1.0,45.0,0.9836065573770492,60.0,14000.0,2.0,24.5
66542,1.0,61.0,0.9836065573770492,57.0,15100.0,6.0,2.8907860195360198
52841,1.0,36.0,0.9836065573770492,53.0,18100.0,0.0,27.191666666666663
24219,1.0,57.0,0.9836065573770492,54.0,18000.0,4.0,4.862464067227281
36865,1.0,57.0,0.9836065573770492,39.0,6110.0,0.0,1.5158505851733408
100014,1.0,19.0,0.9836065573770492,59.0,13100.0,5.0,66.325
130898,1.0,45.0,0.9836065573770492,53.0,10111.0,1.0,18.5
96244,1.0,18.0,0.9836065573770492,59.0,11110.0,1.0,58.089999999999996
140151,1.0,39.0,0.9836065573770492,58.0,7111.0,1.0,45.223333333333336
102091,1.0,55.0,0.9836065573770492,53.0,15110.0,5.0,0.4333333333333333
30897,1.0,57.0,0.9836065573770492,56.0,12100.0,1.0,2.878465348039385
95251,1.0,42.0,0.9836065573770492,38.0,12111.0,1.0,18.314285714285713
54781,1.0,45.0,0.9836065573770492,56.0,13110.0,0.0,21.4
134038,1.0,2.0,0.9836065573770492,60.0,17110.0,2.0,77.89857142857143
30691,1.0,57.0,0.9836065573770492,48.0,23111.0,0.0,2.6781507381507383
82989,1.0,5.0,0.9836065573770492,54.0,13000.0,6.0,60.53892857142857
129303,1.0,52.0,0.9836065573770492,53.0,12110.0,2.0,15.3
65378,1.0,61.0,0.9836065573770492,36.0,23100.0,3.0,5.872150655449682
79626,1.0,23.0,0.9836065573770492,57.0,16000.0,3.0,51.98874458874459
131992,1.0,56.0,0.9836065573770492,54.0,9100.0,2.0,5.7521845587792315
26648,1.0,57.0,0.9836065573770492,54.0,13110.0,1.0,2.0613167388167386
128534,1.0,27.0,0.9836065573770492,54.0,12100.0,2.0,34.33333333333333
24083,1.0,57.0,0.9836065573770492,46.0,16100.0,4.0,4.392458560244938
94497,1.0,39.0,0.9836065573770492,54.0,15110.0,3.0,28.3
6650,1.0,25.0,0.9836065573770492,53.0,19000.0,2.0,39.24047619047619
112811,1.0,31.0,0.9836065573770492,31.0,10111.0,2.0,9.7
17901,1.0,36.0,0.9836065573770492,52.0,16111.0,5.0,21.3
53484,1.0,17.0,0.9836065573770492,52.0,8110.0,3.0,55.166666666666664
36814,1.0,57.0,0.9836065573770492,40.0,21111.0,6.0,3.6728845358960447
112729,1.0,31.0,0.9836065573770492,54.0,14110.0,6.0,31.9
74072,1.0,61.0,0.9836065573770492,59.0,11000.0,0.0,2.277444491541876
101332,1.0,29.0,0.9836065573770492,57.0,17100.0,1.0,57.279999999999994
105584,1.0,57.0,0.9836065573770492,52.0,17000.0,4.0,1.8239412737799836
110357,1.0,28.0,0.9836065573770492,38.0,14110.0,2.0,33.56
109613,1.0,28.0,0.9836065573770492,34.0,6000.0,1.0,17.6
86097,1.0,15.0,0.9836065573770492,53.0,18110.0,4.0,55.3
88244,1.0,18.0,0.9836065573770492,21.0,9111.0,1.0,12.025
14749,1.0,27.0,0.9836065573770492,46.0,19000.0,4.0,25.96666666666667
53398,1.0,17.0,0.9836065573770492,54.0,9100.0,1.0,49.5
138772,1.0,20.0,0.9836065573770492,53.0,20000.0,4.0,45.0
7385,1.0,25.0,0.9836065573770492,53.0,11110.0,1.0,42.72833333333334
26714,1.0,57.0,0.9836065573770492,54.0,15100.0,1.0,2.5252907938743183
88749,1.0,18.0,0.9836065573770492,52.0,8110.0,3.0,54.74666666666667
26799,1.0,57.0,0.9836065573770492,51.0,17000.0,1.0,10.338095238095239
136849,1.0,28.0,0.9836065573770492,57.0,8000.0,2.0,41.6
37887,1.0,57.0,0.9836065573770492,54.0,14000.0,1.0,1.827515706687533
15060,1.0,27.0,0.9836065573770492,53.0,17000.0,1.0,47.1
15702,1.0,27.0,0.9836065573770492,54.0,9110.0,1.0,37.92479020979021
119216,1.0,16.0,0.9836065573770492,60.0,21000.0,1.0,45.8
1406,1.0,4.0,0.9836065573770492,53.0,13111.0,2.0,63.86
75682,1.0,61.0,0.9836065573770492,57.0,21100.0,2.0,5.180039403979191
22798,1.0,57.0,0.9836065573770492,51.0,20111.0,2.0,9.18806588584476
32316,1.0,57.0,0.9836065573770492,51.0,13110.0,3.0,1.8208318478906715
25205,1.0,57.0,0.9836065573770492,52.0,12000.0,6.0,4.751782277853104
1938,1.0,4.0,0.9836065573770492,56.0,22110.0,0.0,46.00190476190476
22262,1.0,57.0,0.9836065573770492,53.0,17110.0,2.0,7.61858314736197
2600,1.0,9.0,0.9836065573770492,54.0,20110.0,4.0,43.3
10889,1.0,26.0,0.9836065573770492,52.0,20100.0,2.0,38.089999999999996
99156,1.0,19.0,0.9836065573770492,55.0,17000.0,2.0,62.1
66488,1.0,61.0,0.9836065573770492,59.0,14110.0,6.0,3.9638247271839946
47570,1.0,35.0,0.9836065573770492,42.0,23100.0,0.0,26.635165945165944
31826,1.0,57.0,0.9836065573770492,56.0,17111.0,2.0,3.891229082835578
30711,1.0,57.0,0.9836065573770492,54.0,7110.0,1.0,2.1871677177303193
2186,1.0,9.0,0.9836065573770492,51.0,14000.0,4.0,66.81833333333334
104357,1.0,42.0,0.9836065573770492,53.0,15111.0,1.0,18.2
120343,1.0,26.0,0.9836065573770492,55.0,11100.0,5.0,37.760000000000005
108673,1.0,28.0,0.9836065573770492,49.0,16110.0,2.0,45.385714285714286
67195,1.0,61.0,0.9836065573770492,53.0,17110.0,0.0,12.022220860364106
87394,1.0,18.0,0.9836065573770492,54.0,11100.0,2.0,50.275
1488,1.0,4.0,0.9836065573770492,50.0,9000.0,4.0,71.35833333333332
92525,1.0,33.0,0.9836065573770492,53.0,11000.0,3.0,42.5
113298,1.0,13.0,0.9836065573770492,55.0,17111.0,2.0,54.16666666666667
130091,1.0,30.0,0.9836065573770492,28.0,20000.0,4.0,13.070911000082367
70379,1.0,61.0,0.9836065573770492,56.0,16110.0,6.0,4.058324035887356
21605,1.0,57.0,0.9836065573770492,56.0,10111.0,2.0,17.024843073593072
23196,1.0,57.0,0.9836065573770492,45.0,11111.0,3.0,3.212842990728165
138298,1.0,58.0,0.9836065573770492,51.0,22100.0,0.0,2.7578902237477756
47328,1.0,35.0,0.9836065573770492,38.0,23100.0,6.0,24.458333333333336
59083,1.0,61.0,0.9836065573770492,57.0,8000.0,2.0,4.290849703800495
118382,1.0,9.0,0.9836065573770492,54.0,14100.0,1.0,55.975
23292,1.0,57.0,0.9836065573770492,51.0,12111.0,3.0,5.73182262516975
10828,1.0,26.0,0.9836065573770492,53.0,17111.0,2.0,44.96666666666666
57691,1.0,56.0,0.9836065573770492,59.0,10111.0,0.0,9.552631578947368
116499,1.0,43.0,0.9836065573770492,59.0,14110.0,1.0,27.6
111301,1.0,7.0,0.9836065573770492,54.0,10111.0,4.0,58.17666666666666
119945,1.0,53.0,0.9836065573770492,52.0,15000.0,5.0,5.1
105594,1.0,57.0,0.9836065573770492,52.0,12000.0,5.0,1.757576861511288
24713,1.0,57.0,0.9836065573770492,54.0,14000.0,5.0,0.5447974247974248
19596,1.0,51.0,0.9836065573770492,50.0,13110.0,4.0,4.6
4779,1.0,25.0,0.9836065573770492,52.0,11000.0,4.0,39.347857142857144
2076,1.0,9.0,0.9836065573770492,49.0,16000.0,2.0,67.4
13753,1.0,27.0,0.9836065573770492,53.0,11100.0,4.0,31.107857142857142
68614,1.0,61.0,0.9836065573770492,59.0,18100.0,2.0,3.886958986230016
66034,1.0,61.0,0.9836065573770492,53.0,23100.0,4.0,4.083314538615985
133001,1.0,56.0,0.9836065573770492,55.0,15111.0,4.0,5.288235294117647
85894,1.0,14.0,0.9836065573770492,53.0,16100.0,4.0,64.76666666666667
87217,1.0,18.0,0.9836065573770492,54.0,13100.0,6.0,47.8
139605,1.0,1.0,0.9836065573770492,56.0,22100.0,2.0,51.7625
121371,1.0,31.0,0.9836065573770492,51.0,19100.0,3.0,30.191666666666663
107839,1.0,23.0,0.9836065573770492,49.0,11110.0,4.0,37.35
58908,1.0,61.0,0.9836065573770492,38.0,23100.0,1.0,3.0570810617805497
8636,1.0,25.0,0.9836065573770492,49.0,10110.0,3.0,31.85
70700,1.0,61.0,0.9836065573770492,59.0,8110.0,0.0,7.727244220635169
